"","customerID","gender","SeniorCitizen","Partner","Dependents"
"4381","7691-XVTZH","female","0","yes","No"
"4382","2520-SGTTA","female","0","yes","Yes"
"4383","7481-ATQQS","female","1","no","No"
"4384","2277-VWCNI","female","1","no","No"
"4385","1088-CNNKB","male","0","yes","No"
"4386","8642-GVWRF","female","0","yes","No"
"4387","1930-BZLHI","male","0","no","No"
"4388","3400-ESFUW","male","0","yes","Yes"
"4389","5868-YTYKS","male","0","no","Yes"
"4390","3525-DVKFN","female","0","no","No"
"4391","1482-OXZSY","male","0","no","No"
"4392","0377-JBKKT","male","0","yes","Yes"
"4393","5778-BVOFB","female","0","no","No"
"4394","3373-YZZYM","male","0","yes","Yes"
"4395","2057-ZBLPD","female","0","yes","No"
"4396","0228-MAUWC","male","0","no","No"
"4397","5502-RLUYV","female","0","yes","Yes"
"4398","0023-HGHWL","male","1","no","No"
"4399","7663-YJHSN","female","0","yes","No"
"4400","4915-BFSXL","male","0","yes","Yes"
"4401","3086-RUCRN","female","0","no","No"
"4402","5215-LNLDJ","female","0","yes","Yes"
"4403","7576-JMYWV","female","1","yes","Yes"
"4404","9039-RBEEE","male","0","no","No"
"4405","0257-KXZGU","female","0","yes","Yes"
"4406","1307-ATKGB","male","0","no","No"
"4407","8417-FMLZI","male","0","yes","Yes"
"4408","3714-XPXBW","female","0","no","No"
"4409","1850-AKQEP","male","0","no","Yes"
"4410","2824-DXNKN","female","0","yes","Yes"
"4411","5227-JSCFE","male","1","yes","No"
"4412","0848-ZGQIJ","female","0","yes","No"
"4413","3621-CHYVB","female","0","yes","No"
"4414","8042-RNLKO","male","0","no","No"
"4415","1792-UXAFY","female","1","no","No"
"4416","5372-FBKBN","female","0","no","Yes"
"4417","0420-TXVSG","male","0","yes","No"
"4418","6217-TOWGS","female","0","yes","No"
"4419","0515-YPMCW","male","0","no","Yes"
"4420","0378-XSZPU","male","0","yes","No"
"4421","1045-LTCYT","female","0","yes","Yes"
"4422","1544-JJMYL","male","0","no","No"
"4423","4636-JGAAI","male","0","yes","No"
"4424","6874-SGLHU","male","0","no","No"
"4425","5951-AOFIH","male","0","no","No"
"4426","4729-XKASR","male","0","no","Yes"
"4427","3059-NGMXB","male","0","yes","Yes"
"4428","8652-YHIYU","female","0","no","Yes"
"4429","5278-PNYOX","female","0","no","No"
"4430","5449-FIBXJ","male","0","yes","Yes"
"4431","3486-HOOGQ","female","0","yes","Yes"
"4432","5061-PBXFW","female","0","yes","Yes"
"4433","8630-FJLIB","female","0","no","No"
"4434","3891-NLXJB","male","0","no","No"
"4435","4749-OJKQU","female","0","no","No"
"4436","0577-WHMEV","female","0","yes","No"
"4437","5453-AXEPF","male","0","yes","No"
"4438","3639-XJHKQ","female","0","no","Yes"
"4439","3716-LRGXK","male","0","yes","No"
"4440","2263-SFSQZ","male","0","yes","Yes"
"4441","9950-MTGYX","male","0","yes","Yes"
"4442","3397-AVTKU","male","0","no","No"
"4443","4825-FUREZ","male","0","yes","No"
"4444","9837-BMCLM","male","0","no","No"
"4445","2672-OJQZP","female","0","no","No"
"4446","0137-UDEUO","female","0","no","No"
"4447","3134-DSHVC","female","0","no","No"
"4448","6161-UUUTA","male","1","no","No"
"4449","7821-DPRQE","male","0","yes","No"
"4450","6543-XRMYR","female","1","no","No"
"4451","2001-EWBQU","female","0","no","No"
"4452","4925-LMHOK","male","0","no","No"
"4453","1608-GMEWB","male","1","no","No"
"4454","6695-AMZUF","female","0","yes","No"
"4455","1455-UGQVH","male","0","yes","No"
"4456","8410-BGQXN","male","0","no","No"
"4457","8280-MQRQN","female","0","no","No"
"4458","1619-YWUBB","female","0","yes","No"
"4459","7611-YKYTC","male","0","yes","Yes"
"4460","2037-SGXHH","male","0","yes","Yes"
"4461","3178-FESZO","female","0","no","No"
"4462","0365-GXEZS","male","0","yes","No"
"4463","0082-OQIQY","male","0","no","No"
"4464","6087-MVHJH","female","0","no","No"
"4465","4603-JANFB","male","0","no","No"
"4466","3018-TFTSU","male","0","no","No"
"4467","3606-SBKRY","male","0","no","No"
"4468","4806-KEXQR","male","0","no","No"
"4469","0667-NSRGI","female","0","yes","No"
"4470","7083-YNSKY","female","0","no","No"
"4471","6893-ODYYE","male","0","no","No"
"4472","8242-JSVBO","male","0","no","No"
"4473","2479-BRAMR","male","1","yes","No"
"4474","9541-ZPSEA","male","0","yes","Yes"
"4475","2665-NPTGL","female","1","yes","No"
"4476","1139-WUOAH","male","0","no","No"
"4477","4693-VWVBO","female","0","no","No"
"4478","7434-SHXLS","female","0","no","No"
"4479","6937-GCDGQ","male","0","yes","Yes"
"4480","0988-JRWWP","female","0","no","No"
"4481","5075-JSDKI","female","0","no","No"
"4482","7908-QCBCA","female","0","yes","No"
"4483","8644-XYTSV","male","0","yes","No"
"4484","6711-FLDFB","female","0","no","No"
"4485","3873-WOSBC","male","0","yes","No"
"4486","7465-ZZRVX","male","0","no","No"
"4487","7975-JMZNT","male","0","yes","No"
"4488","7251-XFOIL","female","0","no","No"
"4489","4116-IQRFR","male","0","yes","Yes"
"4490","3714-JTVOV","female","1","yes","No"
"4491","8259-DZLIZ","female","0","yes","Yes"
"4492","0442-ZXKVS","female","1","yes","No"
"4493","7853-WNZSY","male","0","no","No"
"4494","3120-FAZKD","male","0","yes","Yes"
"4495","8606-OEGQZ","female","0","no","Yes"
"4496","0225-ZORZP","male","0","no","No"
"4497","4702-IOQDC","female","0","no","No"
"4498","9489-JMTTN","female","0","yes","Yes"
"4499","0575-CUQOV","male","1","yes","No"
"4500","0967-BMLBD","female","0","yes","Yes"
"4501","6178-KFNHS","female","0","no","Yes"
"4502","2830-LEWOA","male","0","yes","Yes"
"4503","5006-MXVRN","female","0","no","No"
"4504","1264-BYWMS","male","0","no","No"
"4505","9658-WYUFB","female","0","no","No"
"4506","8327-WKMIE","male","0","no","No"
"4507","6917-FIJHC","female","0","yes","No"
"4508","5329-KRDTM","male","1","yes","No"
"4509","7797-EJMDP","female","0","no","No"
"4510","3530-VWVGU","female","0","yes","Yes"
"4511","2013-SGDXK","female","0","no","No"
"4512","6368-NWMCE","female","0","no","No"
"4513","3633-CDBUW","male","0","no","Yes"
"4514","0707-HOVVN","female","1","no","No"
"4515","8580-QVLOC","female","1","yes","Yes"
"4516","3956-MGXOG","female","0","no","No"
"4517","9274-UARKJ","female","0","no","No"
"4518","4077-HWUYD","male","0","yes","Yes"
"4519","2012-NWRPA","female","1","yes","No"
"4520","8808-ELEHO","male","1","no","No"
"4521","0103-CSITQ","female","0","yes","No"
"4522","3506-LCJDC","male","0","yes","Yes"
"4523","8671-KKKOS","female","0","yes","No"
"4524","7305-ZWMAJ","male","0","yes","No"
"4525","9518-XXBXE","male","1","yes","No"
"4526","3934-HXCFZ","male","0","yes","No"
"4527","6578-KRMAW","male","0","no","No"
"4528","4860-IJUDE","male","0","no","No"
"4529","7666-WKRON","female","0","no","No"
"4530","9688-YGXVR","female","0","no","No"
"4531","0423-UDIJQ","male","1","no","No"
"4532","1945-XISKS","female","0","yes","No"
"4533","4910-AQFFX","male","0","yes","Yes"
"4534","2154-KVJFF","female","0","no","No"
"4535","5360-LJCNJ","female","0","yes","No"
"4536","2607-FBDFF","male","0","no","No"
"4537","9647-ERGBE","female","0","yes","Yes"
"4538","3428-XZMAZ","male","0","no","No"
"4539","1100-DDVRV","male","0","yes","No"
"4540","0378-TOVMS","female","0","no","No"
"4541","4355-HBJHH","male","0","yes","Yes"
"4542","6728-WYQBC","male","0","no","No"
"4543","9058-CBREO","female","1","no","No"
"4544","9029-FEGVJ","female","1","yes","No"
"4545","7216-KAOID","male","0","yes","Yes"
"4546","0318-QUUOB","male","0","yes","No"
"4547","6145-NNPNO","female","0","no","No"
"4548","5520-FVEWJ","female","0","yes","Yes"
"4549","5339-TJFEK","male","0","yes","Yes"
"4550","5572-ZDXHY","female","0","no","No"
"4551","2074-GUHPQ","female","0","no","Yes"
"4552","4625-XMOYM","female","0","yes","Yes"
"4553","5827-MWCZK","male","0","yes","Yes"
"4554","1385-TQOZW","female","0","no","No"
"4555","5914-XRFQB","male","0","yes","No"
"4556","4329-YPDDQ","male","0","no","No"
"4557","4804-NCPET","male","0","yes","Yes"
"4558","3750-CKVKH","male","0","no","No"
"4559","5944-UGLLK","male","0","no","No"
"4560","8063-GBATB","female","1","no","No"
"4561","7787-BNTZM","male","0","no","No"
"4562","2252-ISRNH","male","0","yes","Yes"
"4563","9415-TPKRV","female","0","yes","Yes"
"4564","5322-TEUJK","female","0","yes","Yes"
"4565","4547-KQRTM","female","0","no","No"
"4566","4877-EVATK","male","0","no","No"
"4567","1866-DIOQZ","female","0","yes","No"
"4568","8375-KVTHK","male","0","yes","No"
"4569","2697-NQBPF","male","0","no","No"
"4570","3709-OIJEA","male","0","no","No"
"4571","7639-SUPCW","female","0","no","No"
"4572","1386-ZIKUV","male","0","no","No"
"4573","0599-XNYDO","female","0","yes","No"
"4574","6377-WHAOX","female","0","yes","No"
"4575","6855-VLGOS","male","0","yes","Yes"
"4576","8999-XXGNS","female","1","yes","No"
"4577","8746-OQQRW","male","0","no","No"
"4578","3181-MIZBN","male","0","yes","Yes"
"4579","0471-ARVMX","female","1","yes","No"
"4580","7766-CLTIC","female","0","no","No"
"4581","5650-YLIBA","male","0","no","No"
"4582","0825-CPPQH","female","0","yes","No"
"4583","9084-OAYKL","male","0","no","No"
"4584","6122-LJADA","male","0","yes","Yes"
"4585","2400-XIWIO","female","0","yes","No"
"4586","7524-VRLPL","male","1","no","No"
"4587","1069-XAIEM","female","1","no","No"
"4588","7569-NMZYQ","female","0","yes","Yes"
"4589","5201-USSQZ","female","0","yes","No"
"4590","2105-PHWON","female","0","yes","No"
"4591","1494-EJZDW","female","0","yes","Yes"
"4592","4884-TVUQF","female","1","no","No"
"4593","8003-EWNDZ","female","0","no","No"
"4594","1897-RCFUM","female","0","yes","Yes"
"4595","9256-JTBNZ","female","0","no","No"
"4596","4658-HCOHW","female","0","yes","Yes"
"4597","2211-RMNHO","female","0","yes","Yes"
"4598","2432-TFSMK","male","0","no","No"
"4599","3440-JPSCL","female","0","no","No"
"4600","4929-ROART","male","0","no","No"
"4601","1834-ABKHQ","female","0","yes","Yes"
"4602","1741-WTPON","male","0","yes","Yes"
"4603","3932-IJWDZ","male","0","no","No"
"4604","1240-HCBOH","female","0","no","No"
"4605","3594-KADLU","male","0","yes","No"
"4606","8065-BVEPF","male","1","no","No"
"4607","3796-ENZGF","male","0","yes","No"
"4608","1734-ZMNTZ","female","0","yes","Yes"
"4609","2853-CWQFQ","male","0","no","Yes"
"4610","0813-TAXXS","male","0","no","No"
"4611","2519-TWKFS","male","0","yes","Yes"
"4612","2889-FPWRM","male","0","yes","No"
"4613","0626-QXNGV","female","0","yes","No"
"4614","6723-CEGQI","female","0","no","Yes"
"4615","6987-XQSJT","female","1","no","No"
"4616","4732-RRJZC","male","0","yes","Yes"
"4617","9499-XPZXM","female","0","yes","No"
"4618","4338-EYCER","male","0","yes","No"
"4619","3007-FDPEA","female","0","no","No"
"4620","6350-XFYGW","male","1","no","No"
"4621","4290-BSXUX","male","0","yes","No"
"4622","8513-OLYGY","male","0","yes","No"
"4623","0311-QYWSS","female","0","no","No"
"4624","8705-DWKTI","male","0","no","No"
"4625","8755-IWJHN","male","1","yes","No"
"4626","0325-XBFAC","male","0","no","No"
"4627","4480-QQRHC","female","1","no","No"
"4628","0929-PECLO","female","1","no","No"
"4629","3680-CTHUH","male","0","no","No"
"4630","1202-KKGFU","female","0","yes","No"
"4631","6112-KTHFQ","female","0","no","No"
"4632","1852-XEMDW","male","0","no","No"
"4633","2462-XIIJB","male","0","no","No"
"4634","4760-XOHVN","female","0","yes","Yes"
"4635","1820-DJFPH","female","0","yes","Yes"
"4636","9426-SXNHE","female","0","no","No"
"4637","9068-FHQHD","female","0","yes","Yes"
"4638","1269-FOYWN","male","0","yes","Yes"
"4639","9470-YFUYI","male","1","yes","No"
"4640","7817-BOQPW","female","0","no","No"
"4641","7402-EYFXX","male","1","no","No"
"4642","1853-UDXBW","male","0","yes","Yes"
"4643","9895-VFOXH","female","0","no","No"
"4644","5458-CQJTA","male","0","yes","Yes"
"4645","1230-QAJDW","male","0","no","No"
"4646","5701-ZIKJE","male","0","no","No"
"4647","5219-YIPTK","female","0","yes","No"
"4648","5032-MIYKT","female","0","no","No"
"4649","7396-VJUZB","male","0","yes","Yes"
"4650","9717-QEBGU","male","0","no","No"
"4651","5172-RKOCB","male","0","yes","No"
"4652","6509-TSGWN","female","0","yes","Yes"
"4653","3540-RZJYU","female","0","no","No"
"4654","3178-CIFOT","female","0","no","No"
"4655","2091-MJTFX","female","0","yes","Yes"
"4656","4530-NDRKU","female","0","yes","Yes"
"4657","5985-TBABQ","female","0","no","No"
"4658","9800-ONTFE","female","0","yes","Yes"
"4659","6743-HHQPF","male","0","yes","No"
"4660","8455-HIRAQ","female","0","no","No"
"4661","6616-AALSR","female","0","yes","Yes"
"4662","0883-EIBTI","female","0","no","No"
"4663","9415-ZNBSX","female","0","yes","Yes"
"4664","4018-KJYUY","male","0","no","Yes"
"4665","0722-TROQR","female","1","no","No"
"4666","7571-YXDAD","female","0","no","No"
"4667","3884-UEBXB","female","0","yes","Yes"
"4668","8780-RSYYU","female","0","no","No"
"4669","5537-UXXVS","female","0","yes","No"
"4670","1791-PQHBB","female","0","no","Yes"
"4671","8701-DGLVH","male","0","no","No"
"4672","8741-LQOBK","female","0","yes","Yes"
"4673","3393-FMZPV","female","0","no","No"
"4674","8082-GHXOP","male","0","no","Yes"
"4675","6402-ZFPPI","female","1","no","No"
"4676","0980-FEXWF","male","0","yes","Yes"
"4677","7486-KSRVI","male","0","no","No"
"4678","3011-WQKSZ","male","0","no","Yes"
"4679","8443-WVPSS","male","0","yes","No"
"4680","3006-XIMLN","female","0","no","Yes"
"4681","8218-FFJDS","female","0","yes","No"
"4682","1986-PHGZF","male","1","no","No"
"4683","9965-YOKZB","male","1","no","No"
"4684","0504-HHAPI","female","1","no","No"
"4685","9360-OMDZZ","male","0","no","No"
"4686","6305-YLBMM","male","0","no","No"
"4687","0345-XMMUG","female","0","yes","No"
"4688","8024-XNAFQ","female","1","no","No"
"4689","3647-GMGDH","male","0","yes","No"
"4690","2988-GBIVW","female","1","yes","No"
"4691","2832-SCUCO","female","0","no","No"
"4692","7036-ZZKBD","male","0","yes","No"
"4693","3791-LGQCY","female","1","yes","No"
"4694","0265-PSUAE","female","0","yes","Yes"
"4695","0463-TXOAK","male","0","no","Yes"
"4696","0594-UFTUL","male","0","yes","Yes"
"4697","9509-MPYOD","female","0","no","No"
"4698","9128-CPXKI","female","0","no","No"
"4699","0129-KPTWJ","male","0","yes","No"
"4700","8166-ZZTFS","female","1","yes","No"
"4701","5855-EIBDE","female","0","yes","No"
"4702","5365-LLFYV","female","0","no","No"
"4703","5956-YHHRX","male","1","no","No"
"4704","6008-NAIXK","male","1","no","No"
"4705","2956-GGUCQ","male","1","yes","No"
"4706","1928-BXYIV","male","0","no","No"
"4707","5760-FXFVO","male","0","no","No"
"4708","6595-COKXZ","female","0","no","No"
"4709","0961-ZWLVI","male","0","no","Yes"
"4710","5181-OABFK","female","0","yes","Yes"
"4711","4007-NHVHI","female","1","no","No"
"4712","7816-VGHTO","female","0","yes","Yes"
"4713","5871-DGTXZ","male","0","no","No"
"4714","7550-WIQVA","male","0","yes","Yes"
"4715","7544-ZVIKX","male","0","yes","Yes"
"4716","0016-QLJIS","female","0","yes","Yes"
"4717","7508-DQAKK","female","0","no","No"
"4718","5176-OLSKT","female","0","yes","No"
"4719","9356-AXGMP","male","0","yes","No"
"4720","3556-BVQGL","female","0","yes","No"
"4721","0362-ZBZWJ","male","0","no","No"
"4722","8979-CAMGB","male","1","no","No"
"4723","4211-MMAZN","male","0","no","No"
"4724","7581-EBBOU","female","0","no","No"
"4725","4274-OWWYO","male","0","no","No"
"4726","5073-RZGBK","female","0","yes","Yes"
"4727","1541-ETJZO","male","0","no","No"
"4728","2192-CKRLV","female","0","yes","No"
"4729","3154-HMWUU","male","0","yes","No"
"4730","6119-SPUDB","male","0","no","No"
"4731","6522-OIQSX","female","0","yes","Yes"
"4732","7813-ZGGAW","male","1","no","No"
"4733","8748-HFWBO","male","0","yes","Yes"
"4734","1052-QJIBV","female","0","yes","Yes"
"4735","1319-YLZJG","male","0","yes","No"
"4736","4106-HADHQ","male","0","yes","Yes"
"4737","0723-FDLAY","male","0","no","No"
"4738","3050-RLLXC","female","0","yes","Yes"
"4739","9298-WGMRW","female","0","yes","No"
"4740","2369-UAPKZ","male","0","no","No"
"4741","3088-LHEFH","female","0","no","No"
"4742","2778-OCLGR","male","1","yes","No"
"4743","6583-KQJLK","female","1","yes","No"
"4744","8544-JNBOX","male","0","no","No"
"4745","6681-ZSEXG","male","0","yes","No"
"4746","6139-ZZRBQ","male","1","no","No"
"4747","6116-RFVHN","female","0","yes","No"
"4748","0637-KVDLV","male","0","no","No"
"4749","8884-FEEWR","male","0","no","No"
"4750","3125-RAHBV","male","0","no","No"
"4751","6633-MPWBS","male","0","no","No"
"4752","0373-AIVNJ","male","0","no","No"
"4753","8785-EPNCG","male","0","no","No"
"4754","1682-VCOIO","male","0","no","No"
"4755","5729-KLZAR","female","0","yes","Yes"
"4756","2072-ZVJJX","male","0","yes","No"
"4757","8849-AYPTR","male","0","yes","No"
"4758","9518-IMLHK","male","0","no","No"
"4759","1582-RAFML","male","0","no","No"
"4760","3646-ITDGM","female","0","no","No"
"4761","8740-CRYFY","male","0","no","No"
"4762","3569-VLDHH","male","0","yes","Yes"
"4763","8224-KDLKN","male","0","yes","Yes"
"4764","7594-LZNWR","male","1","no","No"
"4765","4001-TSBTV","female","0","yes","Yes"
"4766","2962-XPMCQ","male","0","no","No"
"4767","8727-XDPUD","male","0","no","No"
"4768","1043-UXOVO","female","0","no","No"
"4769","1064-FBXNK","male","0","yes","Yes"
"4770","3996-ZNWYK","male","1","yes","Yes"
"4771","2878-DHMIN","male","0","yes","Yes"
"4772","7762-ONLJY","female","0","yes","Yes"
"4773","1678-FYZOW","female","0","no","No"
"4774","5795-BKOYE","female","0","yes","Yes"
"4775","8627-EHGIP","male","0","no","No"
"4776","7402-PWYJJ","female","0","yes","No"
"4777","5480-TBGPH","female","0","yes","No"
"4778","0018-NYROU","female","0","yes","No"
"4779","7501-VTYLJ","female","0","no","Yes"
"4780","7608-RGIRO","male","0","no","Yes"
"4781","0480-BIXDE","female","0","yes","No"
"4782","5895-QSXOD","male","0","no","No"
"4783","9814-AOUDH","male","0","no","No"
"4784","6175-IRFIT","male","0","no","No"
"4785","8760-ZRHKE","female","1","yes","Yes"
"4786","1622-HSHSF","female","0","no","No"
"4787","8854-CCVSQ","male","0","no","No"
"4788","6749-UTDVX","male","0","no","No"
"4789","5542-DHSXL","female","0","yes","No"
"4790","9102-OXKFY","male","0","no","No"
"4791","0511-JTEOY","female","0","no","No"
"4792","5216-WASFJ","female","1","yes","No"
"4793","7808-DVWEP","male","0","yes","No"
"4794","7067-KSAZT","female","1","yes","No"
"4795","2284-VFLKH","male","0","yes","No"
"4796","0366-NQSHS","male","0","no","No"
"4797","6532-YLWSI","female","0","yes","No"
"4798","3807-BPOMJ","female","0","yes","No"
"4799","3892-NXAZG","male","0","yes","Yes"
"4800","4948-WBBKL","female","1","no","No"
"4801","4182-BGSIQ","female","0","yes","Yes"
"4802","9300-AGZNL","male","1","no","No"
"4803","0988-AADSA","female","0","yes","Yes"
"4804","9972-NKTFD","female","0","no","No"
